iteration,classifier,accuracy,sensitivity,specificity,macc,config,best_classifier
6,AdaBoost,0.6510416666666666,0.5434782608695652,0.684931506849315,0.61420488385944,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,Naive Bayes,0.6666666666666666,0.6956521739130435,0.6575342465753424,0.6765932102441929,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
6,QDA,0.6770833333333334,0.6739130434782609,0.678082191780822,0.6759976176295415,"{'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",Naive Bayes
7,Nearest Neighbors,0.6510416666666666,0.5,0.6986301369863014,0.5993150684931507,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,Linear SVM,0.6458333333333334,0.5652173913043478,0.6712328767123288,0.6182251340083382,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,RBF SVM,0.6875,0.391304347826087,0.7808219178082192,0.586063132817153,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,Gaussian Process,0.703125,0.34782608695652173,0.815068493150685,0.5814472900536034,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,Decision Tree,0.6927083333333334,0.5,0.7534246575342466,0.6267123287671232,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,Random Forest,0.65625,0.43478260869565216,0.726027397260274,0.580405002977963,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,Neural Net,0.6614583333333334,0.5217391304347826,0.7054794520547946,0.6136092912447886,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,AdaBoost,0.6927083333333334,0.5217391304347826,0.7465753424657534,0.634157236450268,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
